Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1552,66,Medium,58,8,17,4,8,13,0.3333333333333333,0.23529411764705882,0.27586206896551724,0.35,False
T1553,112,Head,98,14,28,10,4,18,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.46,True
T1554,13,Tail,48,2,3,1,1,2,0.5,0.3333333333333333,0.4,0.46,True
T1555,113,Head,99,14,28,10,4,18,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.46,True
T1556,34,Medium,48,4,8,2,2,6,0.5,0.25,0.3333333333333333,0.46,True
T1557,27,Medium,48,3,7,2,0,5,1.0,0.2857142857142857,0.4444444444444445,0.46,True
T1558,42,Medium,48,5,11,9,645,2,0.013761467889908258,0.8181818181818182,0.02706766917293233,0.07,False
T1559,38,Medium,48,5,10,4,7,6,0.36363636363636365,0.4,0.380952380952381,0.34,False
T1560,112,Head,98,14,28,12,3,16,0.8,0.42857142857142855,0.5581395348837209,0.46,True
T1561,25,Medium,48,3,6,1,1,5,0.5,0.16666666666666666,0.25,0.46,True
T1562,139,Head,122,17,35,10,4,25,0.7142857142857143,0.2857142857142857,0.40816326530612246,0.46,True
T1563,18,Tail,48,2,5,1,0,4,1.0,0.2,0.33333333333333337,0.46,True
T1564,136,Head,119,17,34,12,2,22,0.8571428571428571,0.35294117647058826,0.5,0.46,True
T1565,18,Tail,48,2,5,2,1,3,0.6666666666666666,0.4,0.5,0.46,True
T1566,154,Head,135,19,39,25,8,14,0.7575757575757576,0.6410256410256411,0.6944444444444444,0.46,True
T1567,22,Medium,48,3,6,2,0,4,1.0,0.3333333333333333,0.5,0.46,True
T1568,44,Medium,48,6,11,3,0,8,1.0,0.2727272727272727,0.42857142857142855,0.47,False
T1569,48,Medium,48,6,12,8,102,4,0.07272727272727272,0.6666666666666666,0.13114754098360654,0.21,False
T1570,16,Tail,48,2,4,0,1,4,0.0,0.0,0.0,0.46,True
T1571,26,Medium,48,3,7,5,2,2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.46,True
T1572,16,Tail,48,2,4,0,2,4,0.0,0.0,0.0,0.46,True
T1573,154,Head,135,19,38,23,8,15,0.7419354838709677,0.6052631578947368,0.6666666666666666,0.46,True
T1574,147,Head,129,18,37,12,5,25,0.7058823529411765,0.32432432432432434,0.44444444444444453,0.46,True
T1578,15,Tail,48,2,4,1,0,3,1.0,0.25,0.4,0.46,True
T1580,8,Tail,48,1,2,0,1,2,0.0,0.0,0.0,0.46,True
T1583,59,Medium,52,7,15,4,4,11,0.5,0.26666666666666666,0.3478260869565218,0.4,False
T1584,35,Medium,48,4,9,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.46,True
T1585,29,Medium,48,4,7,1,3,6,0.25,0.14285714285714285,0.18181818181818182,0.46,True
T1586,22,Medium,48,3,6,6,3,0,0.6666666666666666,1.0,0.8,0.46,True
